# Polynomial: y = 19.1726x^0 + 80.3243x^1 + 87.5079x^2 + 64.3090x^3 + 79.0277x^4 + 52.2716x^5 + 55.6271x^6 + 65.4306x^7 + 26.1558x^8
x,y
5.0857,18666926.17610
3.0069,383432.20416
2.3061,59085.89021
6.0737,71739793.39711
2.7463,200487.54178
5.5427,35789669.99588
7.0630,227409247.87481
5.1877,21686215.92551
1.5239,4134.28562
4.9384,14957069.31265
4.3285,5565996.32260
8.6930,1125507737.52516
5.1092,19327781.64779
5.6117,39310981.03401
4.2235,4634588.47413
8.2903,780248362.99548
2.1179,33124.26128
7.4678,348881787.40434
1.4448,3047.76618
4.9397,14986750.15858
6.4658,115627609.71172
8.5002,946406377.44104
2.2819,54960.22939
1.6351,6285.32378
7.7306,455233338.37939
8.3892,855048606.79865
9.9327,3161440671.37559
1.2699,1530.80874
3.5359,1245445.44403
3.1553,542951.49987
9.7270,2687536527.56774
2.4805,97888.98048
8.8371,1278086280.75698
8.4942,941258335.68984
4.5951,8703946.48073
5.6068,39051280.84370
1.0359,608.29960
6.5413,126356470.87624
3.4504,1040998.44621
9.2058,1753705845.65412
8.8534,1296434568.94256
9.2613,1837283759.50765
5.8607,54669645.70071
5.0602,17972286.36247
8.7140,1146698994.33282
5.7478,47155459.84839
7.9546,567261655.76598
8.5518,991706432.47427
5.2892,25106751.96889
5.8322,52680236.14016
4.5025,7472864.91163
3.8767,2453199.76890
2.3125,60221.96111
8.6988,1131326026.39737
7.4916,357522257.50644
9.0107,1485696028.70671
5.6138,39422743.05245
4.5157,7638445.64367
2.3894,75470.23647
9.6618,2550916527.51456
8.7097,1142331634.31894
4.9107,14336751.23692
9.9343,3165396157.63020
1.3771,2338.97196
8.7156,1148327783.98756
8.5231,966281905.59246
5.7209,45504641.72980
5.7830,49394673.02941
1.0968,771.26924
2.8165,239946.45218
4.5314,7839563.08063
5.8206,51888837.66131
9.6712,2570230324.41981
1.9898,21862.18321
5.6725,42661434.62599
8.9777,1444102460.90886
6.7601,162525623.41714
1.0420,622.83569
3.6752,1654410.06680
1.0695,693.12706
2.1131,32623.06455
7.5140,365824926.43250
9.2604,1835901132.22283
9.4367,2124780834.97318
1.6569,6813.21466
5.4275,30523298.14376
2.8914,289444.45436
7.1945,261990281.77849
5.3732,28285683.96266
4.4506,6851908.07213
4.5784,8469629.85254
9.9569,3221731779.09105
4.6942,10214833.09204
1.7375,9139.16496
3.6607,1606961.45010
3.3097,768174.63157
8.3842,851121731.83346
9.4054,2070766015.79520
3.4862,1122704.94782
9.2969,1892710377.53657
6.8028,170554016.30917
2.1139,32706.12390
8.3817,849164218.62647
1.1856,1095.23694
9.0487,1534886873.47418
5.8092,51121241.71767
7.8179,496347475.94879
9.3890,2042947002.54969
4.1524,4084262.41543
7.1666,254291785.68580
8.8250,1264613106.42350
1.7309,8924.38804
8.6219,1056282006.84267
6.9603,203248533.33504
7.7904,483059386.86238
8.2619,759856232.68016
4.6644,9738064.62604
7.2437,276064017.31510
8.4972,943829285.42364
7.7129,447270997.72384
1.6611,6919.49907
6.1723,81107983.49812
5.4471,31368213.28023
8.9498,1409735503.81232
4.1916,4380128.63362
7.7501,464148745.17546
3.5057,1169534.68048
4.8363,12780735.35696
9.2119,1762726110.42623
5.4877,33183774.83694
5.4645,32135373.52384
3.4351,1007702.78808
1.4077,2637.21937
3.4860,1122233.29709
4.5913,8650135.85483
5.5867,38001626.75508
1.0106,551.79114
3.9112,2619454.59952
9.0348,1516730585.36971
5.0710,18263673.51724
6.3915,105856268.09732
4.1322,3938753.93674
3.4155,966417.39215
9.3371,1957052763.85790
1.5407,4407.78598
7.1335,245415766.57482
2.2750,53831.80330
6.6556,144256890.28306
2.7136,184147.72722
4.0405,3333769.08754
4.5233,7735230.27680
8.4455,900371815.51342
9.8552,2974949618.76718
5.3325,26703977.74185
4.4372,6699121.50154
4.6884,10120469.49388
4.7181,10611854.85752
1.9303,17913.68565
9.0876,1586713066.61356
9.9745,3266209429.17902
6.0498,69617079.42700
3.2743,710339.83598
3.2315,645548.72823
2.9384,324906.79041
4.3828,6109062.77922
4.7225,10686401.11930
5.0359,17331501.50195
1.6345,6271.34359
3.1914,589615.73198
2.6182,142984.22545
2.8573,265894.10360
9.0156,1491960562.83701
7.5469,378325288.78286
6.8360,177033942.64169
4.1359,3965061.47756
6.7028,152272760.16634
2.9449,330100.38777
3.4497,1039454.30271
5.1572,20741560.29657
1.7553,9742.16914
5.8116,51282009.69113
8.6028,1038332711.66441
7.0231,217739665.89157
7.2125,267064593.20212
1.2212,1261.53087
4.7859,11812622.43092
5.8666,55089604.99746
3.3103,769189.49076
1.8574,13958.03439
3.3935,921851.78631
8.8929,1341857351.41876
7.6436,417256583.55880
4.0499,3391787.16600
8.3806,848304161.54713
9.3397,1961279314.40159
6.2214,86159999.65163
4.7806,11714650.63410
4.2644,4979728.32817
1.7766,10511.34194
7.4725,350573469.11778
2.1960,42304.34876
9.1002,1603825042.15483
1.6639,6991.20142
2.2101,44184.32453
7.3575,311178518.51147
2.5983,135503.66496
4.9929,16246493.92971
7.2688,283495434.49690
7.3758,317175383.30642
2.2613,51652.16043
6.6982,151474779.26646
3.7576,1948110.56587
3.6529,1581934.49317
2.7404,197448.20582
5.3964,29223499.27794
7.7957,485595870.41225
1.3773,2340.81158
3.7348,1862595.54981
9.9854,3294023832.43828
8.5038,949507013.38064
4.9451,15110592.55330
4.2831,5144891.12607
3.6545,1587040.17134
2.3883,75230.00400
5.7457,47024725.73392
4.0899,3648685.71603
5.2649,24247549.35565
5.4518,31573837.51163
1.4732,3402.38555
3.9867,3018139.87144
6.4105,108283544.19136
5.8238,52106108.17177
9.6336,2493734897.66278
6.1278,76755202.74199
1.3756,2325.21917
2.2964,57400.30381
8.9643,1427506064.85802
5.4009,29408521.20345
2.9073,301039.50951
9.3644,2001831598.98871
3.2115,617095.37195
2.3163,60905.64273
3.4257,987713.44613
9.7779,2798600049.44867
7.5039,362060659.65724
3.5502,1282873.76960
5.3703,28170330.14981
7.8559,515235103.68905
2.3265,62774.98645
9.7255,2684322906.48315
2.9896,367838.44867
1.8658,14369.57349
9.1772,1711950499.18825
4.5725,8388178.26722
7.0625,227285788.40938
6.1952,83430994.64711
8.1859,707561718.85271
4.2878,5187149.61522
1.7677,10183.45982
2.0077,23194.31416
9.6123,2451291113.81048
1.4035,2594.22242
3.3605,858385.12819
9.7794,2801933051.77962
1.6432,6476.89484
5.8112,51255184.33929
7.1319,244993672.01105
7.6298,411494856.48783
7.7624,469850554.35659
6.8276,175374416.23348
3.6522,1579705.29299
9.4741,2190935862.49622
8.8780,1324562256.97756
2.5296,112264.59690
7.2287,271704791.00748
3.6160,1468113.21712
7.4789,352888575.12644
7.7761,476273414.28070
6.6626,145421842.44400
2.6849,170786.43080
6.4701,116216506.31432
6.5162,122696882.65857
6.4873,118598423.46044
1.6288,6139.95729
7.0369,221042513.72866
6.7897,168054870.23948
4.1777,4273137.20624
5.7600,47921273.99133
7.9407,559667522.81938
8.5254,968298173.97862
6.0477,69433219.84227
3.9512,2824507.90652
8.1092,658005640.25728
3.8940,2535373.65833
2.3910,75820.87940
1.1336,891.48293
7.5651,385399670.39846
7.7891,482439003.97321
7.1083,238841147.04207
4.6720,9857766.44328
7.9143,545488727.72237
9.4949,2228502161.13174
5.8592,54563324.18934
8.9236,1378116315.53301
1.8791,15043.66629
4.8823,13724259.10838
4.6144,8981798.68120
1.9802,21176.42702
1.1202,845.59830
1.8804,15111.06519
9.3987,2059361144.32770
8.4203,879831669.92318
1.0991,778.26273
4.3739,6016993.89941
8.0440,618295555.32378
3.1580,546325.69112
1.9188,17229.19166
2.9412,327135.14857
2.2584,51200.96962
9.5215,2277364119.81131
4.4277,6592618.39746
8.5114,956082004.01322
4.7021,10344601.86618
5.2389,23356847.00911
2.7479,201318.84471
6.1795,81832183.30205
3.1175,497598.67043
7.0087,214339337.43566
6.2856,93179888.53181
4.9095,14310395.15308
3.9216,2671471.34011
9.3739,2017622863.14199
1.4486,3093.09562
7.7243,452385184.57953
4.5888,8614893.22319
8.3807,848382317.04612
5.2872,25035043.02831
4.6744,9895833.74791
5.5360,35462935.76848
8.8250,1264613106.42350
5.0208,16943474.61545
1.4995,3765.28473
7.6517,420671239.76657
2.4029,78474.41785
5.9875,64340074.91726
5.8655,55011094.05757
7.3315,302829060.56593
2.2674,52612.77332
7.9912,587690637.53509
4.7281,10781941.13874
9.4068,2073156091.10195
4.8436,12926564.55696
1.0209,574.08209
8.3473,822626058.37841
2.4108,80281.14787
5.9350,60168428.15642
1.6608,6911.85698
8.8034,1240870515.06997
8.6503,1083472941.31410
9.2154,1767919978.76566
5.4437,31220195.45189
4.1329,3943719.27562
5.1443,20352987.17622
3.7788,2030693.52589
6.9952,211193823.67522
6.5464,127111617.22666
2.0654,27998.55003
6.2832,92908726.91833
9.7598,2758654442.79369
9.4545,2156045102.57717
8.7896,1225906660.83439
9.4812,2203696198.87534
5.3052,25686926.66121
9.3628,1999182685.71721
2.8309,248837.55232
2.2929,56802.67317
5.5381,35565062.91075
3.0943,471443.15455
8.3231,804394335.97513
1.2721,1544.23896
2.5350,113954.21632
4.7449,11073064.06238
7.9967,590815540.19147
1.2222,1266.55284
7.2774,286081610.83683
5.4234,30349097.30644
2.9039,298526.26951
5.1194,19620936.34637
1.9631,20002.65127
7.6223,408392779.24075
8.4013,864617315.41836
5.6842,43334085.95755
2.4492,89598.74564
8.1228,666564356.57696
1.2258,1284.79866
3.3086,766317.10981
2.8755,278244.40085
7.9744,578234850.65709
1.4965,3722.11698
9.3565,1988782378.07939
5.1748,21282174.70485
2.8368,252563.42171
1.3801,2366.71309
4.8214,12487547.80123
2.2463,49356.00042
8.3038,790108574.18108
5.0178,16867295.49916
1.9961,22322.98480
5.2097,22390785.07296
5.3191,26200445.68214
2.2479,49596.52039
7.7067,444510893.99583
2.5998,136055.22834
1.1069,802.47805
8.0050,595558828.10980
3.8773,2456010.15431
7.8960,535845645.97665
1.9075,16579.66579
8.9532,1413884927.33094
5.5120,34313869.50425
5.6424,40972760.91220
2.7664,211153.82544
8.1468,681905796.85719
8.2569,756314769.53977
7.4315,336055070.86859
6.7960,169252720.48833
7.0696,229044421.32374
6.6775,147928972.84814
9.7885,2822227815.36404
8.0341,612453172.93209
5.9393,60500968.85193
8.8275,1267386588.45197
8.1181,663595615.78256
7.3617,312546003.41731
5.5645,36871083.61907
1.7755,10470.30283
8.5872,1023871134.66557
4.5631,8259824.76776
6.3809,104522905.96264
1.6791,7392.51781
2.6378,150706.09412
6.1298,76946352.04580
4.5095,7560276.99046
9.4641,2173073223.22938
4.5836,8541991.10975
4.5684,8331981.10178
9.7766,2795714253.98145
1.9526,19311.24156
7.9889,586388154.61785
9.8814,3036888386.24637
5.4026,29478684.76203
5.2206,22747231.19974
5.8361,52948672.26588
3.8538,2348021.78574
6.2367,87789518.52350
2.8558,264898.09841
3.7821,2043820.66951
4.6965,10252465.94253
8.0519,622992583.35443
4.0415,3339899.59703
2.2152,44882.41820
2.1264,34028.69537
3.1135,493000.13971
4.5520,8110475.91297
3.8424,2297152.30482
2.3862,74773.25995
3.3337,809698.85336
6.7298,157031154.09677
2.5667,124333.93444
6.4899,118962172.36002
2.2038,43335.33271
8.3404,817391276.43267
2.2377,48080.89461
1.4204,2771.42231
3.7825,2045416.88315
1.6797,7408.78542
7.9108,543632767.37254
6.7520,161040579.01164
7.3517,309298695.15020
6.4833,118040710.29325
8.3509,825368875.58530
1.6062,5643.68334
4.1324,3940172.04571
2.4311,85093.89346
4.9118,14360948.30632
4.5649,8284269.07619
7.0749,230364954.18024
1.5336,4290.19505
9.6519,2530712813.00337
2.3125,60221.96111
6.4853,118319279.30867
5.1974,21994437.40761
8.5506,990631778.08391
6.1976,83677792.12773
2.8537,263509.21130
2.1168,33008.80011
1.3143,1825.53972
3.0264,401703.46482
4.8505,13065740.38528
7.4351,337308433.00918
2.9852,363962.53358
2.5877,131661.91417
9.7721,2785745056.76997
9.2347,1796801664.52767
9.6844,2597567772.84658
2.9111,303870.44852
8.1885,709297292.04288
4.2516,4869371.28555
8.9557,1416942787.88463
2.0169,23906.94125
2.9391,325462.62391
1.9962,22330.36890
9.2500,1819990023.41464
5.4429,31185456.71182
9.2645,1842207149.05068
1.2318,1315.79592
9.5311,2295227287.64692
5.0643,18082422.65925
5.7288,45984124.17571
7.1405,247269921.65457
4.5555,8157310.48131
3.5374,1249325.98030
3.3116,771392.39221
8.5002,946406377.44104
3.0543,429176.13346
6.0302,67917508.70909
9.7285,2690753514.37926
8.8805,1327450427.34872
9.9752,3267989480.07156
2.8206,242448.98632
5.8521,54062520.78168
3.8482,2322911.20400
1.7884,10960.88574
9.1533,1677726902.18462
5.3988,29322050.42758
4.1976,4427032.43642
2.4982,102871.44745
4.7657,11443021.93308
8.9138,1366449769.01482
8.0915,647010823.64589
6.7419,159205500.66636
9.4029,2066504020.22345
8.6790,1111571336.69082
5.4659,32197806.80252
3.8846,2490429.93277
9.3641,2001334693.96006
3.3262,796515.83482
9.1368,1654450451.51802
1.5658,4848.08512
7.9562,568141560.21611
7.4799,353251516.20808
8.1141,661078147.47191
1.2728,1548.53661
4.3146,5433973.63238
5.9436,60835116.97655
7.6159,405761873.86811
9.0118,1487100345.65612
5.2516,23788275.59034
1.5979,5470.95126
6.3958,106401389.49888
1.9696,20441.74656
8.2968,784982348.25369
1.4922,3661.05551
3.7221,1816404.54265
2.0223,24334.31158
1.1115,817.12662
3.7707,1998785.29198
7.4154,330499485.23922
1.0041,538.20762
4.3006,5303782.16260
8.6637,1096513732.10894
8.4791,928410706.40446
7.0573,226005282.60390
6.8893,187887952.97325
3.9661,2904410.36492
9.9582,3224998836.14720
2.2036,43308.62019
2.5092,106079.72919
5.3554,27584119.41125
8.0195,603925286.72436
4.7270,10763115.54058
2.4696,94928.03533
8.3848,851592122.09608
9.8814,3036888386.24637
8.3817,849164218.62647
8.8874,1335450388.60115
5.0752,18378102.74296
6.3751,103799570.51774
6.7285,156799099.97167
3.5335,1239258.58079
5.6446,41094172.22132
1.7340,9024.68671
5.7074,44695395.68037
9.5387,2309455786.65691
7.2468,276972515.73830
6.4942,119565899.87640
1.0632,676.31049
4.7860,11814477.83034
8.4565,909468489.82063
2.4081,79659.55526
6.4118,108451386.84412
5.1973,21991240.40660
2.0115,23486.31622
9.2211,1776407227.69962
4.6194,9055035.62925
4.1526,4085726.32405
3.4497,1039454.30271
7.7662,471624436.08694
6.7194,155183106.39391
9.3093,1912356880.48072
1.8734,14751.34450
4.1689,4206591.64919
6.1357,77512671.95709
7.2317,272571784.96408
4.1155,3821907.96871
8.9106,1362659046.75283
6.8082,171593626.74854
2.4560,91344.96705
8.8408,1282231172.38959
8.4235,882417002.54700
6.6447,142459150.46405
9.5218,2277920497.04462
3.9182,2654367.14294
5.7935,50080389.64356
7.3552,310431878.58816
3.5544,1294052.52074
6.5888,133544162.45872
6.8327,176380354.27104
1.5549,4652.06422
1.2614,1479.99765
9.9398,3179026187.49987
7.7492,463733927.12196
5.6545,41644428.62913
8.4151,875644638.65419
6.2970,94477386.88307
6.8062,171207941.10855
7.1873,259984304.15927
5.2194,22707747.63456
5.4910,33335306.56783
8.6647,1097492408.91848
1.9887,21782.60774
8.2499,751380987.07920
8.3073,792682653.48512
5.4547,31701299.78622
1.8133,11967.40110
6.1271,76688398.73544
6.0524,69845305.34793
9.4421,2134223308.49106
9.2463,1814358511.22177
4.3625,5900839.93447
2.2795,54565.37172
9.0391,1522327095.81447
7.8389,506709041.44993
3.9956,3068470.48867
9.4945,2227774451.75755
6.9505,201065062.58213
2.9313,319316.08242
5.5490,36099298.30714
5.4868,33142552.78904
5.8736,55591521.77376
7.3200,299199009.28398
6.3795,104347905.09342
8.2521,752928560.82998
5.5914,38244829.97647
4.6191,9050626.71121
1.5184,4048.25966
5.6311,40354082.87886
6.8403,177888767.51873
5.2026,22161243.15854
1.7457,9412.58600
9.5001,2237981327.55374
8.0618,628922790.35828
4.2836,5149372.32710
2.8468,258990.76928
9.5082,2252817234.15692
4.1419,4008049.69578
7.5230,369208031.76592
5.8268,52310522.00901
3.5024,1161491.20622
7.4428,340002974.42076
4.4345,6668700.00026
9.7452,2726797524.44721
3.5205,1206212.72837
4.1233,3876099.09291
8.2929,782138950.85114
2.3459,66471.45809
5.5221,34793400.27403
7.3965,324080395.34348
2.1824,40558.89680
1.0854,737.56620
2.6290,147194.75088
8.3588,831415898.55703
8.1125,660073502.44413
3.8246,2219655.80407
6.8908,188201653.48012
5.8992,57461353.95045
8.5381,979497904.03715
1.4380,2968.22228
9.7336,2701716485.86574
1.1682,1022.22499
6.1590,79784964.08338
3.2665,698123.48575
9.4574,2161176663.43147
6.6191,138313825.19968
9.6569,2540899140.06358
5.6955,43992534.50715
6.3308,98417764.67306
7.4196,331940963.57715
5.6232,39926426.99241
1.4215,2783.34845
1.3510,2110.51120
2.8508,261601.76852
4.6135,8968671.26856
2.6042,137684.60385
6.7932,168719423.38854
5.4728,32507067.43956
8.0189,603577059.69547
2.3341,64200.76325
7.2185,268775034.44454
2.4246,83525.78192
6.9904,210085194.42586
2.9254,314734.87286
4.2545,4894184.50929
6.3004,94867408.40794
1.5456,4490.69132
7.9302,553990074.77278
8.4261,884522477.30132
1.3199,1866.45990
9.7958,2838601085.09067
3.5718,1341280.19007
1.6956,7852.04679
2.3772,72843.50580
4.0427,3347269.24772
7.4948,358698162.73384
5.2900,25135485.85078
5.1733,21235623.64560
9.0822,1579428405.82495
5.9890,64462892.83432
5.7629,48104904.93219
6.9417,199121914.55854
9.1426,1662600063.35344
8.0145,601028758.63710
6.3607,102022610.39719
7.0618,227113043.69282
6.3528,101059105.31097
9.7631,2765899932.79083
4.8846,13772995.00766
8.7559,1190026181.09111
2.2346,47628.50185
3.1633,553002.73097
8.2580,757092649.78861
8.5447,985362867.74298
3.8036,2131182.36849
9.8877,3051949244.19293
7.1858,259568088.01110
5.3294,26586741.99549
4.1863,4339059.69681
8.3755,844326575.15793
1.2102,1207.59295
5.5605,36670543.38535
9.0811,1577948086.37772
4.0880,3636108.15729
6.2924,93951944.60167
5.4069,29656811.76383
8.6854,1117923413.22671
5.5442,35863179.38781
7.4984,360025100.09631
8.2601,758579638.03195
7.2451,276473983.51132
4.0063,3129952.94916
8.7855,1221491412.24978
2.8499,261012.28121
8.5207,964181890.90559
7.0770,230890024.07410
9.5692,2367336359.59418
1.7299,8892.25173
6.2825,92829768.31195
5.3229,26342386.89368
9.0472,1532918451.94659
1.9281,17780.87367
1.5045,3838.27988
5.9104,58296561.98561
2.2409,48551.88702
7.6383,415035451.39137
4.0286,3261569.32661
8.4333,890375980.94377
4.9572,15391349.47500
9.5948,2416893819.30101
8.0693,633448196.67598
8.8667,1311576205.74036
9.7442,2724627371.16484
1.3081,1781.25877
2.7544,204727.34552
3.5080,1175169.60269
3.3295,802292.95945
6.6312,140259791.78221
7.3212,299576009.34506
8.2116,724881500.83471
4.7844,11784822.04064
2.2481,49626.65857
7.3628,312905022.00608
1.4782,3468.73033
7.2816,287352112.85183
9.7835,2811060985.26996
7.8256,500124981.94047
4.4240,6551541.31667
5.6249,40018117.70750
8.1546,686957841.79027
8.3195,801712617.00526
4.3093,5384361.29067
5.9831,63980989.65799
3.9058,2592797.74849
7.6353,413782797.90078
6.8345,176736594.76341
6.7904,168187597.31706
8.3097,794451974.51443
7.9853,584354556.27026
5.5384,35579673.49713
6.0654,70996285.25538
7.6386,415160899.04962
1.2606,1475.30243
2.1866,41090.95416
